id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
6230,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,3077,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189.0
6231,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
6232,0,462,emc retrospect 7.5 svr 1-client windows,dantz,249.0,1640,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
6233,0,1008,norton internet security 2008 10 user,symantec,199.99,305,intego inc internet security barrier x4 antispam edition,,71.75
6234,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,368,adobe cs3 design standard upgrade windows,,413.99
6235,0,661,adobe cs3 design standard macosx dvd,adobe,399.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
6236,0,576,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,3,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
6237,0,310,instant architect design suite,imsi design,29.99,313,encore inc 3d home architect home design deluxe version 9,,25.49
6238,0,347,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93
6239,0,614,microsoft works suite 2006,microsoft,99.0,2863,microsoft money 2007 premium ( pc ),,79.99
6240,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,953,adobe cs3 master collection,,2499.99
6241,0,5,emc retrospect 7.5 disk to disk windows,dantz,,1640,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
6242,0,1166,cakewalk sonar 6 studio,cakewalk,369.0,2505,cakewalk sonar home studio 6 xl software music production software,,159.0
6243,1,1225,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,1086,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95
6244,0,588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6245,0,474,microsoft asp net web matrix,microsoft,30.0,2441,microsoft windows vista ultimate upgrade,,239.95
6246,0,581,hoyle board games,encore,9.99,2003,freeverse software 4015 big bang board games,freeverse software,18.99
6247,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1954,633808390006 wasp mobileasset desktop edition complete package 1 user 1 device win pa,,398.92
6248,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,1893,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,,419.8
6249,0,165,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,1111,storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,,68402.75
6250,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,286,microsoft windows xp home edition sp2 retail box,,199.99
6251,0,718,land before time : kindergarten,brighter-minds-media-inc .,9.99,2136,the land before time : preschool adventure,brighter-minds-media-inc .,12.9
6252,0,1022,panda internet security 2007 3-user,panda software,69.95,305,intego inc internet security barrier x4 antispam edition,,71.75
6253,0,1264,punch ! professional home design suite,punch ! software,69.99,1142,resumemaker ( r ) professional ultimate,,39.99
6254,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2510,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
6255,1,1288,city of heroes good vs. evil edition,nc soft,29.99,493,nc interactive inc city of heroes : good vs. evil edition,,29.84
6256,0,265,adobe indesign cs3 [ mac ],adobe,699.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
6257,0,1076,the print shop 22 sb cs by the print shop,encore software,,1821,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
6258,0,551,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
6259,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,953,adobe cs3 master collection,,2499.99
6260,0,1086,calendar creator platinum sb cs by riverdeep,encore software,29.99,3196,calendar creator 10,,30.92
6261,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,1207,microsoft ( r ) works suite 2006,,99.99
6262,0,1201,learn english ( win/mac ) ( jewel case ),fogware publishing,9.99,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
6263,0,892,adobe premiere pro cs3,adobe,799.0,192,adobe cs3 flash professional upgrade,,205.99
6264,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,361,adobe photoshop lightroom,,264.99
6265,1,1347,phonics success essentials : grades 7-9,topics education,19.99,598,topics entertainment phonics success essentials,,17.55
6266,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09
6267,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,3016,instant immers italian dlux 2 .,,36.11
6268,0,733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,565,encore inc clickart 1.2 million 2006 dvd,,42.27
6269,0,1028,makemusic finale 2007 win/mac,emedia,600.0,2296,make finale 2007 software educational discount music production software,,289.95
6270,1,934,panda antivirus 2007,panda software,29.95,173,sos aggregation company panda antivirus 2007,,23.72
6271,1,654,acrobat professional 8 ( windows ),adobe,273.0,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36
6272,0,1321,instant immersion american sign language win/mac,topics entertainment,9.99,2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
6273,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,891,microspot macdraft professional edition,,249.99
6274,0,207,crystal reports 11 professional full product french,business objects,909.66,1771,business objects crystal reports xi,,459.99
6275,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,998,microsoft word 2004,,209.99
6276,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,1132,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
6277,1,1100,poser 7 win 2000 xp mac os 10.4 & up,aladdin systems,199.99,2365,poser 7 ( win 2000 xp/mac 10.4 or higher ub ),,199.99
6278,0,604,microsoft office small business 2007 full version,microsoft,449.95,1805,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8
6279,0,875,century software tinyterm plus v. 4.0 complete product,century software,,2463,now software num50e1r up-to-date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,,107.97
6280,0,412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
6281,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6282,0,876,adobe soundbooth cs3 [ mac ],adobe,199.0,465,adobe illustrator cs3 for mac,,619.99
6283,0,1000,dance praise with dance pad ( win/mac ),digital praise,39.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
6284,0,648,internet security barrier x4 antispam edition,intego inc,,268,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2
6285,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,531,adobe cs3 web premium upgrade,,517.99
6286,0,1293,systemsuite 8 professional,individual software,49.99,3003,adobe acrobat professional 7,,350.0
6287,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,273,microsoft windows xp pro sp2 retail,,299.99
6288,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,375,microsoft windows xp home edition sp2 oem,,95.99
6289,0,1056,the print shop 21 standard by broderbund,encore software,,2093,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
6290,0,389,instant immersion japanese 2.0,topics entertainment,19.99,3016,instant immers italian dlux 2 .,,36.11
6291,0,944,registry mechanic by encore software,encore software,46.52,153,macspeech ilisten software,,99.99
6292,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,897,adobe contribute cs3 upgrade,,82.99
6293,0,892,adobe premiere pro cs3,adobe,799.0,568,adobe fireworks cs3 academic,,99.99
6294,0,264,adobe photoshop cs3 extended [ mac ],adobe,999.0,2649,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
6295,0,723,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,2332,designing forms with microsoft office infopath 2007,,36.39
6296,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,69,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,,86.94
6297,0,760,panda software antivirus & firewall 2008 windows,panda software,,2386,intuit quicken basic 2007 software for windows tax & finance software,,29.95
6298,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2076,math success deluxe 2006,,12.9
6299,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1075,microsoft ( r ) excel 2007,,109.99
6300,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,2471,adobe soundbooth cs3 audio editing software windows music production software,,198.95
6301,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,1059,sony media software acid music studio 7 software music production software,,69.95
6302,1,805,hoyle texas hold 'em poker ( jewel case ),encore,9.99,2580,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ),,8.44
6303,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,893,adobe cs3 design premium upgrade,,619.99
6304,0,269,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,808,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
6305,0,45,elementary school success deluxe 2006,topics entertainment,49.99,2076,math success deluxe 2006,,12.9
6306,0,1341,instant immersion hawaiian audio,topics entertainment,,1475,instant immersion japanese ( audio book ) ( audio book ),,19.95
6307,0,276,instant immersion 33 languages,topics entertainment,49.99,2501,instant immers french dlx 2,,27.57
6308,0,382,adobe production studio premium,adobe,1699.0,893,adobe cs3 design premium upgrade,,619.99
6309,0,1282,adobe after effects cs3,adobe,999.0,2524,adobe after effects cs3 professional software for windows effects software,,998.95
6310,0,6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,352,adobe cs3 flash professional,,724.99
6311,0,102,myinvoices & estimates deluxe,avanquest software,39.95,1668,myinvoices & estimates deluxe,,39.99
6312,0,586,quickbooks premier professional services edition 2007,intuit,399.95,0,learning quickbooks 2007,intuit,38.99
6313,0,605,microsoft word 2004 ( mac ),microsoft,229.99,2816,microsoft word 2007 upgrade ( pc ),,109.95
6314,1,624,timbuktu remote control softwre 2 licenses for windows & mac,netopia,199.99,296,netopia timbuktu pro for mac and windows 2 pack,,207.99
6315,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1151,adobe photoshop cs3 extended complete package 1 user academic cd windows,,279.0
6316,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,3126,microsoft ( r ) windows vista ( tm ) business,,199.99
6317,0,614,microsoft works suite 2006,microsoft,99.0,3199,microsoft ( r ) office ultimate 2007,,539.95
6318,0,250,adobe after effects professional 7.0,adobe,999.0,1485,diskeeper 2007 professional,,46.95
6319,1,540,ulead videostudio 11 plus,corel,129.99,2323,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,,129.95
6320,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,939,adobe cs3 design premium academic,,575.99
6321,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,2863,microsoft money 2007 premium ( pc ),,79.99
6322,0,35,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,2018,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97
6323,1,1107,pitstop pro 7.0,enfocus software,699.0,2016,enfocus software pp7.0-sg-001 pitstop pro 7.0,,558.97
6324,0,565,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,190,adobe premiere pro cs3,,825.99
6325,0,274,instant immersion italian 2.0,topics entertainment,29.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55
6326,1,1116,aquazone bass edition,smith-micro-software,19.99,952,allume aquazone bass edition,smith-micro-software,19.99
6327,0,1190,punch ! professional home design,punch ! software,89.99,792,punch software master landscape professional & home design v 10.0,,69.99
6328,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,338,adobe cs3 master collection academic,,939.99
6329,0,803,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
6330,0,458,stationery design studio,summit software,19.99,3056,punch software 90500 home design studio mac,punch software,135.99
6331,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1075,microsoft ( r ) excel 2007,,109.99
6332,0,1246,peachtree by sage complete accounting 2007,sage software,269.99,1398,peachtree ( r ) complete iii,,178.99
6333,0,1293,systemsuite 8 professional,individual software,49.99,2839,adobe flash cs3 professional ( mac ),,699.0
6334,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
6335,0,219,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
6336,0,1321,instant immersion american sign language win/mac,topics entertainment,9.99,3022,instant immersion 33 languages,,47.36
6337,0,1259,print shop 22 pro publisher deluxe,encore,99.99,433,encore inc print shop 22 deluxe,,42.69
6338,0,557,adobe creative suite cs3 production premium,adobe,1699.0,2393,adobe production premium cs3 software suite for mac av production software,,1698.95
6339,0,271,microsoft office small business 2007,microsoft software,735.33,2165,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95
